4a0a5a00-6323-eb11-a813-000d3a4f6c1a,100,358201,153
33ddf094-6523-eb11-a813-000d3a9bbaba,90,145367,276
05c743b7-6623-eb11-a813-000d3a9a17cb,100,84486,49
8d458db0-7723-eb11-a813-000d3a1a53ff,90,303059,126
290bc593-7823-eb11-a813-000d3a4f658a,80,356842,49
c493f20d-7a23-eb11-a813-000d3a9bbaba,100,104078,49
04f853ea-7c23-eb11-a813-000d3a8ff3da,90,129869,31
2d995ef4-7e23-eb11-a813-000d3a9a17cb,100,358650,83
d64daa2f-8523-eb11-a813-000d3a4f6c1a,80,176345,148
3afd934a-8723-eb11-a813-0022481ed81f,90,94271,49
30cb0697-8723-eb11-a813-0022481ed81f,100,358823,148
02295e8c-8823-eb11-a813-000d3a4f6c1a,100,335643,790
d9147be4-8823-eb11-a813-000d3a9a17cb,80,176345,148
e2331983-8923-eb11-a813-000d3a9a17cb,100,34721,153
4c098d91-8a23-eb11-a813-000d3a8ff659,100,358830,51
2371cd9a-8a23-eb11-a813-000d3a4f6c1a,100,358830,153
5d0f23a0-8e23-eb11-a813-000d3a1a53ff,90,158844,153
4d3c7804-a723-eb11-a813-000d3a1a53ff,100,359068,49
f4b37340-a823-eb11-a813-000d3a4f6c1a,90,359066,150
e803be04-bf23-eb11-a813-000d3a8ff659,90,293521,790
90f6c17a-c223-eb11-a813-000d3a4f6c1a,90,359140,49
9f7871e7-c823-eb11-a813-000d3a9bbaba,83,359145,370
17287eed-1024-eb11-a813-000d3a4f658a,90,254532,49
f797548a-1224-eb11-a813-000d3a9bbaba,90,2446,117
103f3e88-1624-eb11-a813-000d3a1a53ff,80,58017,49
3cae3fac-1624-eb11-a813-000d3a8ff3da,100,359198,224
afd71613-1d24-eb11-a813-000d3a9bbaba,80,344655,49
3f521f45-1e24-eb11-a813-000d3a8ff659,100,77208,49
aab391f0-2124-eb11-a813-000d3a8ff659,80,7084,117
ada1fd2a-2424-eb11-a813-000d3a8ff659,80,259774,28
8935d439-2624-eb11-a813-0022481ed81f,90,130716,790
67eea4e5-2624-eb11-a813-000d3a8ff3da,100,359309,51
0d515110-2724-eb11-a813-000d3a8ff3da,100,359309,51
98432bca-2b24-eb11-a813-000d3a4f658a,90,359351,28
e3376008-2d24-eb11-a813-000d3a9a17cb,90,94271,49
3348cb58-2f24-eb11-a813-000d3a8ff3da,100,7993,153
49b5c358-2f24-eb11-a813-000d3a8ff659,100,8000,153
3948cb58-2f24-eb11-a813-000d3a8ff3da,100,7997,153
3c48cb58-2f24-eb11-a813-000d3a8ff3da,100,7995,153
a1c71e58-2f24-eb11-a813-000d3a4f6c1a,100,7998,153
c1251502-3124-eb11-a813-000d3a9bbaba,100,266629,49
f606e3fd-3024-eb11-a813-0022481ed81f,90,266632,49
06eafeff-3024-eb11-a813-000d3a8ff3da,100,266631,49
635a4f00-3124-eb11-a813-000d3a4f6c1a,100,266624,49
655a4f00-3124-eb11-a813-000d3a4f6c1a,90,266627,49
8ea85401-3124-eb11-a813-000d3a4f658a,100,266625,49
f0eb5f7c-3124-eb11-a813-000d3a9a17cb,100,73605,49
3b23f859-3424-eb11-a813-000d3a9a17cb,100,11138,153
0507db32-3524-eb11-a813-000d3a9bbaba,100,157619,238
09ef9928-3a24-eb11-a813-000d3a9bbaba,100,32199,106
8fb9142a-3a24-eb11-a813-000d3a9a17cb,90,32193,106
4cff722c-3a24-eb11-a813-000d3a4f658a,100,32203,106
ba1caa2d-3a24-eb11-a813-000d3a4f6c1a,90,32200,106
85898b28-3a24-eb11-a813-0022481ed81f,100,32208,106
23ef9928-3a24-eb11-a813-000d3a9bbaba,90,32207,106
21ef9928-3a24-eb11-a813-000d3a9bbaba,100,32194,106
b4af1c2e-3a24-eb11-a813-000d3a1a53ff,90,145367,276
8a14ecba-3a24-eb11-a813-0022481ed81f,80,342822,31
e36c0be5-3b24-eb11-a813-000d3a9a17cb,80,359530,49
0a8561ff-3e24-eb11-a813-000d3a9bbaba,90,6072,130
41c7b0b9-4424-eb11-a813-000d3a9bbaba,90,343840,49
9e909a64-4724-eb11-a813-000d3a8ff3da,100,82471,121
807acb7c-4b24-eb11-a813-000d3a4f6c1a,100,359665,150
4452ca86-4b24-eb11-a813-000d3a98462d,80,159310,150
4609ba8a-4c24-eb11-a813-000d3a1a53ff,90,343840,49
d057825a-4e24-eb11-a813-0022481ed81f,100,359683,28
f657825a-4e24-eb11-a813-0022481ed81f,100,359684,28
44829f24-5124-eb11-a813-000d3a9bbaba,100,359683,28
8bfb7826-5124-eb11-a813-000d3a4f658a,100,359684,28
3636aea8-5224-eb11-a813-000d3a4f6c1a,80,152933,305
a8d1273c-5324-eb11-a813-0022481ed81f,80,152933,305
fcbf55cc-5324-eb11-a813-000d3a4f6c1a,100,359684,28
38338ed0-5324-eb11-a813-000d3a4f658a,100,359683,28
1f78665a-5524-eb11-a813-000d3a98462d,100,306365,238
33e143e9-5524-eb11-a813-000d3a4f658a,100,359684,28
68d564ed-5524-eb11-a813-0022481ed81f,100,359683,28
cc322cf6-5524-eb11-a813-000d3a1a53ff,100,42506,290
8345c983-5724-eb11-a813-000d3a8ff3da,100,359683,28
31d06682-5724-eb11-a813-000d3a98462d,100,359684,28
124138ab-5824-eb11-a813-000d3a4f658a,80,359760,150
1ba430b1-5824-eb11-a813-000d3a4f658a,90,136495,150
08b142b0-5824-eb11-a813-000d3a9a17cb,90,45798,150
198ac1ad-5824-eb11-a813-000d3a1a53ff,100,45795,150
8c039d85-5924-eb11-a813-000d3a98462d,100,45795,150
6705d389-5924-eb11-a813-000d3a4f658a,90,45798,150
6805d389-5924-eb11-a813-000d3a4f658a,90,136495,150
cc4047f0-5924-eb11-a813-000d3a4f658a,90,114225,153
96ace316-5c24-eb11-a813-000d3a9a17cb,100,1090,153
18c0ab20-5c24-eb11-a813-000d3a9bbaba,80,358001,49
c63bf72b-5c24-eb11-a813-000d3a1a53ff,100,177094,150
4160d92f-5c24-eb11-a813-000d3a4f6c1a,90,346452,49
277d3a30-5c24-eb11-a813-000d3a4f658a,90,136495,49
61a6c131-5c24-eb11-a813-000d3a8ff3da,80,45795,49
ce69fe76-6224-eb11-a813-0022481ed81f,100,104078,49
9e72ae2c-7124-eb11-a813-0022481ed81f,80,354477,49
12a3dbb5-7b24-eb11-a813-000d3a9a17cb,100,177752,238
1bbb79dd-7b24-eb11-a813-000d3a4f658a,80,118906,143
b355a06e-8124-eb11-a813-000d3a9a17cb,100,177752,238
5f6c5f64-8824-eb11-a813-000d3a9a17cb,100,357968,153
c7579a29-8c24-eb11-a813-0022481ed81f,90,84211,141
b18da124-8d24-eb11-a813-000d3a98462d,90,84211,141
b0625a2e-9824-eb11-a813-000d3a9bbaba,100,355813,148
81ea7c56-9824-eb11-a813-000d3a4f6c1a,100,355813,276
43819357-9b24-eb11-a813-000d3a4f6c1a,83,359145,370
18e10916-bb24-eb11-a813-000d3a9bbaba,100,128182,153
7eb51943-d824-eb11-a813-000d3a8ff3da,90,8503,49
7493242d-d924-eb11-a813-000d3a4f658a,90,142985,150
8c8ff9d0-d924-eb11-a813-000d3a1a53ff,100,306365,238
9ce6b6e9-da24-eb11-a813-000d3a9a17cb,100,306365,238
02689810-e024-eb11-a813-000d3a1a53ff,100,358823,148
2f9c46b8-e124-eb11-a813-000d3a8ff3da,100,321643,686
fbba7c46-e724-eb11-a813-000d3a1a53ff,100,347360,49
0b83784b-e924-eb11-a813-000d3a4f658a,90,360132,153
d5c6d36e-e924-eb11-a813-000d3a4f6c1a,100,360132,49
62c22b89-e924-eb11-a813-000d3a1a53ff,90,343840,49
20cbab1c-ea24-eb11-a813-000d3a9bbaba,90,152862,153
2918ef49-eb24-eb11-a813-000d3a1a53ff,100,57324,153
387e43c8-ec24-eb11-a813-0022481ed81f,100,360132,49
9f2ccde4-ec24-eb11-a813-000d3a4f658a,90,360132,153
6dcc9545-ef24-eb11-a813-000d3a4f658a,90,360132,153
2886269b-ef24-eb11-a813-000d3a8ff3da,100,360132,49
6e2b212e-f024-eb11-a813-0022481ed81f,100,359198,224
eb86ba52-f224-eb11-a813-000d3a8ff3da,90,346452,49
8b0c7f55-f224-eb11-a813-000d3a98462d,80,82057,49
651735a3-f224-eb11-a813-000d3a1a53ff,100,192165,695
82160168-f424-eb11-a813-000d3a8ff3da,80,341023,49
ba044601-f524-eb11-a813-0022481ed81f,90,360132,153
e7f73387-f624-eb11-a813-000d3a4f6c1a,100,359683,28
04422dbf-f624-eb11-a813-000d3a9a17cb,100,359684,28
64638de3-f624-eb11-a813-000d3a9bbaba,100,19595,153
690a0e01-f824-eb11-a813-000d3a8ff3da,80,347052,31
dfd82841-f924-eb11-a813-000d3a8ff3da,80,56023,49
5cad1277-fd24-eb11-a813-000d3a8ff3da,100,314200,49
c110cfda-fe24-eb11-a813-000d3a98462d,100,359683,28
95bd9ef8-fe24-eb11-a813-0022481ed81f,100,147763,695
6bf05024-0025-eb11-a813-000d3a1a53ff,80,346546,49
c18a166c-0625-eb11-a813-000d3a9bbaba,80,265880,305
f27dca58-0925-eb11-a813-000d3a98462d,100,22213,49
fa533e21-1425-eb11-a813-000d3a98462d,80,360778,28
f83d13fe-1b25-eb11-a813-000d3a9a17cb,80,90421,150
839de103-1d25-eb11-a813-000d3a98462d,80,11393,313
2573b525-1d25-eb11-a813-000d3a8ff3da,80,345950,313
a7654a7b-1f25-eb11-a813-000d3a9a17cb,80,360778,28
8147d559-2225-eb11-a813-000d3a4f6c1a,100,360871,49
236dd651-2d25-eb11-a813-0022481ed81f,80,259774,28
bbcea336-3e25-eb11-a813-000d3a4f6c1a,100,359309,51
53ab27b0-3e25-eb11-a813-0022481ed81f,80,259774,28
49e57360-4b25-eb11-a813-000d3a1a53ff,80,360778,28
f26b4708-a425-eb11-a813-0022481ed81f,90,359351,28
7200326d-b025-eb11-a813-0022481ed81f,100,358023,51
e54212c1-b025-eb11-a813-000d3a98462d,100,358023,153
75d4d7eb-bb25-eb11-a813-000d3a4f6c1a,90,356118,49
e33d8be9-bb25-eb11-a813-000d3a98462d,80,356120,49
ee55ae04-bf25-eb11-a813-000d3a9a17cb,100,356102,276
f255ae04-bf25-eb11-a813-000d3a9a17cb,90,356121,276
72e61da8-ed25-eb11-a813-0022481ed81f,100,94897,153
09446b06-f625-eb11-a813-000d3a1a53ff,80,361435,49
78b0949d-9426-eb11-a813-0022481ed81f,90,361690,49
4beecb0f-b326-eb11-a813-000d3a9a17cb,90,361690,49
31d4610a-4527-eb11-a813-000d3a98462d,90,359140,49
fb1cd982-4c27-eb11-a813-000d3a4f658a,100,361814,153
447f3659-8027-eb11-a813-000d3a98462d,90,361690,49
9528ae06-af27-eb11-a813-000d3a8ff3da,80,361435,49
91f743c0-fb27-eb11-a813-000d3a4f6c1a,90,361896,49
ce99ef6c-0428-eb11-a813-000d3a4f658a,100,358650,83
c4da7a22-0628-eb11-a813-000d3a4f6c1a,90,361951,28
46ae9248-0b28-eb11-a813-000d3a4f658a,100,360871,49
92fa3c0a-1228-eb11-a813-000d3a4f658a,100,329754,153
6e3c020f-1328-eb11-a813-000d3a98462d,100,361814,153
830048fc-1428-eb11-a813-000d3a4f658a,100,356102,276
f093540e-2f28-eb11-a813-000d3a4f658a,100,359665,150
a73da66c-3728-eb11-a813-000d3a9a17cb,100,357966,153
7d7fed94-3828-eb11-a813-000d3a9a17cb,100,356114,313
dbe19900-3928-eb11-a813-000d3a4f658a,90,356118,49
6e7dca36-3928-eb11-a813-000d3a4f6c1a,90,361896,49
dcba0a83-3c28-eb11-a813-0022481ed81f,80,29610,49
95841fc0-3e28-eb11-a813-000d3a9a17cb,100,357967,153
25755bc4-3e28-eb11-a813-000d3a4f6c1a,100,357961,153
b36dca12-4328-eb11-a813-000d3a4f658a,90,357961,150
4406a792-4728-eb11-a813-000d3a98462d,90,362650,790
45599fd0-4728-eb11-a813-000d3a9bbaba,90,356240,150
9fad698b-5a28-eb11-a813-000d3a9bbaba,100,362918,305
35e0ce3f-5c28-eb11-a813-000d3a9bbaba,80,359760,150
e0f9d865-c628-eb11-a813-000d3a9a17cb,90,363164,49
77eecc81-ed28-eb11-a813-000d3a4f658a,90,363543,49
1c5a357d-ef28-eb11-a813-000d3a4f6c1a,100,361675,51
1cac1030-f428-eb11-a813-000d3a1a53ff,100,355900,150
49506215-f828-eb11-a813-0022481ed81f,90,359066,150
3bb6b9a8-fe28-eb11-a813-000d3a9bbaba,90,363694,51
40349d1b-0129-eb11-a813-000d3a8ff3da,100,363701,49
a40e0bb1-0c29-eb11-a813-000d3a4f658a,90,361951,28
984ee1ba-0f29-eb11-a813-000d3a4f6c1a,100,361853,318
533feffe-0f29-eb11-a813-000d3a98462d,80,359530,49
9cad4d2e-1229-eb11-a813-000d3a4f658a,83,363879,369
e863e62d-1229-eb11-a813-000d3a9bbaba,100,363874,369
f7aef461-1e29-eb11-a813-000d3a8ff3da,100,359068,49
0ffd23a2-3b29-eb11-a813-0022481ed81f,80,85382,31
b1b5ea7e-4529-eb11-a813-000d3a4f658a,80,35127,31
f20fc8f5-9a29-eb11-a813-000d3a4f658a,90,363543,49
85c6d4a8-a329-eb11-a813-000d3a8ff3da,100,361853,318
ce924659-ac29-eb11-a813-000d3a4f658a,90,362650,790
658310bc-b229-eb11-a813-000d3a4f6c1a,83,359145,370
1b901be0-b229-eb11-a813-000d3a8ff3da,83,359145,370
7763f09a-bf29-eb11-a813-000d3a9a17cb,100,364512,790
028814fc-ce29-eb11-a813-000d3a4f6c1a,90,364772,28
cf1f6a0c-d829-eb11-a813-000d3a98462d,100,364876,153
75dd36ad-d829-eb11-a813-000d3a9a17cb,100,16812,122
f4b07db5-df29-eb11-a813-000d3a98462d,100,363701,49
61a6e97e-ef29-eb11-a813-000d3a9bbaba,90,363164,49
89fa7d38-fc29-eb11-a813-000d3a8ff3da,90,363543,49
b5f8713c-012a-eb11-a813-0022481ed81f,100,363701,49
f991c89b-022a-eb11-a813-000d3a9a17cb,100,363701,49
f5f56e2c-182a-eb11-a813-000d3a1130f5,90,365154,790
0a8f2203-642a-eb11-a813-000d3a113368,100,355900,150
291f2184-762a-eb11-a813-000d3a9bbaba,100,360132,49
91e3c5bd-762a-eb11-a813-0022481ed81f,90,360132,153
7e41a893-802a-eb11-a813-000d3a113368,80,29610,49
c64e6862-bd2a-eb11-a813-000d3a98462d,100,345461,51
14d4004f-c52a-eb11-a813-000d3a1a53ff,100,345461,51
ad3c6372-c52a-eb11-a813-000d3a98462d,100,345461,153
d322e9dd-3b2b-eb11-a813-000d3a8ff3da,100,203271,790
4a2e934e-4c2b-eb11-a813-000d3a113368,100,7329,122
9c6b8feb-4c2b-eb11-a813-000d3a113368,100,7352,122
5fc68f46-4d2b-eb11-a813-000d3a1130f5,100,4693,122
e14c541f-872b-eb11-a813-000d3a9a17cb,100,17654,105
6d10323a-472c-eb11-a813-000d3a113368,100,364876,153
9d78b1d3-e12c-eb11-a813-000d3a9a17cb,100,139642,133
a902a96c-9b2d-eb11-a813-000d3a9bbaba,90,90663,122
a8f502ca-9e2d-eb11-a813-000d3a1130f5,80,367561,126
930200d0-9e2d-eb11-a813-000d3a1130f5,80,367569,126
789b4ed0-9e2d-eb11-a813-0022481ed81f,80,367593,126
75901bd5-9e2d-eb11-a813-000d3a9a17cb,90,367616,126
a8901bd5-9e2d-eb11-a813-000d3a9a17cb,90,367640,126
dd6135c2-ab2d-eb11-a813-000d3a1130f5,100,367920,49
1a058ec4-ab2d-eb11-a813-000d3a9bbaba,100,367947,49
293c2bc7-ab2d-eb11-a813-0022481ed81f,90,367950,49
e76d3d77-ac2d-eb11-a813-000d3a8ff3da,80,367926,31
52c3957e-ac2d-eb11-a813-000d3a9bbaba,100,367933,31
423efe82-ac2d-eb11-a813-000d3a113368,90,367950,31
58134067-b22d-eb11-a813-000d3a1a53ff,100,368056,126
c6b5ec67-b22d-eb11-a813-0022481ed81f,90,368059,126
72ca9336-cf2d-eb11-a813-000d3a1130f5,100,297317,51
d048fd36-cf2d-eb11-a813-000d3a9bbaba,100,297310,51
9c832d62-532e-eb11-a813-000d3a9bbaba,100,121187,153
7ee27542-6d2e-eb11-a813-0022481ed81f,100,28498,37
602c4935-df2e-eb11-a813-000d3a98462d,100,366836,126
483d3437-df2e-eb11-a813-000d3a9a17cb,100,366855,126
47a8f537-df2e-eb11-a813-000d3a1130f5,90,366870,126
55002f3d-df2e-eb11-a813-000d3a9a17cb,100,369672,126
fc6d9e3f-df2e-eb11-a813-000d3a8ff3da,100,369695,126
e86d28e7-2b2f-eb11-a813-000d3a9bbaba,100,345461,51
8a8d860a-2c2f-eb11-a813-000d3a98462d,100,345461,51
99599864-2c2f-eb11-a813-0022481ed81f,100,345461,153
e1cde60d-ed2f-eb11-a813-000d3a9bbaba,90,371137,153
a2011109-0630-eb11-a813-000d3a9bbaba,80,342981,790
3d941952-3e30-eb11-a813-0022481ed81f,100,236991,153
69ba4a00-4330-eb11-a813-000d3a8ff3da,100,236991,153
7fdad3af-e930-eb11-a813-000d3a1130f5,80,21664,790
afe2f85a-2933-eb11-a813-000d3a113368,80,48432,51
5e0dbb24-e533-eb11-a813-000d3a98462d,90,58376,305
2a7d154a-1434-eb11-a813-000d3a8ff3da,100,121187,153
d19dbfce-3d34-eb11-a813-000d3a1a53ff,90,374624,126
bc06a2ca-3d34-eb11-a813-0022481ed81f,90,303059,126
d09b5a87-e234-eb11-a813-000d3a8ff3da,100,344691,695
bd1fe379-6c35-eb11-a813-000d3a8ff3da,100,304389,738
fe4ab375-6c35-eb11-a813-000d3a98462d,100,376119,738
a9e8fb76-6c35-eb11-a813-0022481ed81f,100,376121,738
229db14c-7335-eb11-a813-000d3a9bbaba,100,71453,122
5ecd1022-a435-eb11-a813-000d3a8ff3da,80,19247,49
db882eca-c135-eb11-a813-000d3a9a17cb,100,62472,153
10537eda-c135-eb11-a813-000d3a8ff3da,100,62472,51
179d2bfb-1a3f-eb11-a813-000d3a8ff3da,90,21019,31
626e8b01-243f-eb11-a813-000d3a8ff3da,100,300000,153
6d5d7d04-243f-eb11-a813-000d3a9bbaba,100,299964,153
c73fb207-243f-eb11-a813-000d3a98462d,100,242562,153
b994a525-243f-eb11-a813-000d3a9a17cb,100,37021,153
282ba126-243f-eb11-a813-000d3a8ff3da,100,377474,153
f2290a31-243f-eb11-a813-000d3a113368,100,377501,153
ef22ae2e-243f-eb11-a813-000d3a1130f5,100,377515,153
ceafaa3a-243f-eb11-a813-000d3a1130f5,100,377545,153
25b93725-3b3f-eb11-a813-000d3a8ff3da,80,35127,31
04bd998f-3c3f-eb11-a813-000d3a9bbaba,90,307785,31
9642c98c-3c3f-eb11-a813-000d3a113368,80,307782,31
96738cbe-9f3f-eb11-a813-000d3a113368,100,84486,49
6f1d5972-a03f-eb11-a813-000d3a8ff3da,90,303059,126
3a3f306e-a03f-eb11-a813-000d3a98462d,90,374624,126
91624331-b23f-eb11-a813-000d3a113368,90,144823,51
d6349781-b53f-eb11-a813-000d3a1130f5,80,85382,31
b81c3f4f-c43f-eb11-a813-000d3a1130f5,100,300000,153
d73a4f55-c43f-eb11-a813-000d3a1130f5,100,299964,153
da6fa254-c43f-eb11-a813-000d3a8ff3da,100,242562,153
9c05f55c-c43f-eb11-a813-000d3a98462d,90,44056,51
958b6869-c43f-eb11-a813-000d3a1130f5,100,377474,153
1e3af16b-c43f-eb11-a813-000d3a113368,100,37021,153
e0dd2b78-c43f-eb11-a813-000d3a113368,100,377545,153
54fede7c-c43f-eb11-a813-000d3a1a53ff,100,377501,153
339ae882-c43f-eb11-a813-000d3a98462d,100,377515,153
d80e8512-c53f-eb11-a813-000d3a9a17cb,100,299964,153
3b34d513-c53f-eb11-a813-000d3a9bbaba,100,300000,153
ff6f7d18-c53f-eb11-a813-000d3a9a17cb,100,242562,153
d4d38d1d-c53f-eb11-a813-000d3a1a53ff,100,377474,153
5e59811b-c53f-eb11-a813-000d3a98462d,100,37021,153
6338c433-c53f-eb11-a813-000d3a98462d,100,377515,153
cc80bf44-c53f-eb11-a813-000d3a8ff3da,100,377545,153
cef5ab43-c53f-eb11-a813-0022481ed81f,100,377501,153
d21582f6-c53f-eb11-a813-000d3a1a53ff,100,299964,153
ebefebf8-c53f-eb11-a813-000d3a8ff3da,100,300000,153
8fd73dff-c53f-eb11-a813-000d3a113368,100,242562,153
e3b7f901-c63f-eb11-a813-000d3a98462d,100,377474,153
f1b7f901-c63f-eb11-a813-000d3a98462d,100,37021,153
85f04121-c63f-eb11-a813-000d3a1130f5,100,377545,153
6cbcce1f-c63f-eb11-a813-000d3a9a17cb,100,377501,153
acd0702f-c63f-eb11-a813-000d3a113368,100,377515,153
959b2175-ca3f-eb11-a813-000d3a113368,100,206334,695
8edd8777-ca3f-eb11-a813-0022481ed81f,89,206371,695
07986f76-ca3f-eb11-a813-000d3a1a53ff,89,206373,695
e943e0e7-fe3f-eb11-a813-000d3a9bbaba,100,361111,153
63113572-0140-eb11-a813-000d3a113368,100,378777,51
6b2f737c-6940-eb11-a813-000d3a113368,100,15893,153
88994222-7540-eb11-a813-000d3a8ff3da,100,52933,131
66ec4021-7f40-eb11-a813-000d3a113368,100,38212,153
584d3b2d-9140-eb11-a813-0022481ed81f,90,354750,126
0948b32c-9140-eb11-a813-000d3a1a53ff,100,354745,126
6b4d3b2d-9140-eb11-a813-0022481ed81f,90,354743,126
46f56231-9140-eb11-a813-000d3a98462d,80,354746,126
0323c20d-a340-eb11-a813-000d3a98462d,100,48322,138
56d10fdc-3241-eb11-a813-000d3a8ff3da,100,300000,153
b65df3dc-3241-eb11-a813-000d3a9a17cb,100,299964,153
77368dfe-3241-eb11-a813-000d3a113368,100,242562,153
29744bfe-3241-eb11-a813-000d3a9bbaba,100,377474,153
4b6c5a06-3341-eb11-a813-000d3a8ff3da,100,37021,153
d9a4ac22-3341-eb11-a813-000d3a98462d,100,377515,153
2ac42725-3341-eb11-a813-0022481ed81f,100,377545,153
1fbea426-3341-eb11-a813-000d3a1a53ff,100,377501,153
d81d303d-3741-eb11-a813-000d3a8ff3da,100,300000,153
f3184342-3741-eb11-a813-000d3a98462d,100,299964,153
2a989f43-3741-eb11-a813-000d3a8ff3da,100,242562,153
852aec55-3741-eb11-a813-000d3a98462d,100,377474,153
d15b0d58-3741-eb11-a813-000d3a113368,100,37021,153
114e1e6e-3741-eb11-a813-000d3a98462d,100,377545,153
154e1e6e-3741-eb11-a813-000d3a98462d,100,377501,153
770b606f-3741-eb11-a813-000d3a1130f5,100,377515,153
c9b1faa0-6044-eb11-a813-000d3a8ff3da,100,10654,49
9b1701f0-6044-eb11-a813-0022481ed81f,100,2109,126
70623fef-6044-eb11-a813-000d3a8ff3da,100,348874,126
bc2d8cd9-0f45-eb11-a813-000d3a9a17cb,100,162438,49
49558fd7-0f45-eb11-a813-000d3a8ff3da,100,162424,49
c01036d8-0f45-eb11-a813-000d3a98462d,100,162404,49
26498bd9-0f45-eb11-a813-0022481ed81f,100,162402,49
ada155ea-2145-eb11-a813-000d3a1130f5,100,31281,150
e6e1e594-de45-eb11-a813-000d3a113368,80,88614,117
dcc18383-cb47-eb11-a813-0022481ed81f,80,35127,31
a71407b3-e749-eb11-a813-000d3a8ff3da,100,93690,150
690e5c82-e34a-eb11-a813-000d3a113368,100,384154,153
4fb0bd9d-694b-eb11-a813-000d3a98462d,89,342291,695
23f01547-934e-eb11-a813-000d3a113368,100,223152,51
25a4b47a-b54e-eb11-a813-000d3a98462d,100,84486,49
77e99a16-1b50-eb11-a813-000d3a9bbaba,100,354570,32
19e85614-1b50-eb11-a813-0022481ed81f,100,223184,32
a139b077-1e50-eb11-a813-000d3a1130f5,80,342981,790
44958640-5050-eb11-a813-000d3a113368,100,57252,153
2e4bbb56-5150-eb11-a813-000d3a1a53ff,83,266088,238
e751a989-d850-eb11-a813-000d3a8ff3da,90,223260,49
928fa1ba-e350-eb11-a813-000d3a9a17cb,90,90663,122
63bdb3d5-e950-eb11-a813-0022481ed81f,100,40748,695
ee50a34c-f250-eb11-a813-000d3a1a53ff,100,388210,305
251fb240-0751-eb11-a813-000d3a9a17cb,100,388431,49
f2e66141-0751-eb11-a813-000d3a8ff3da,100,388434,49
22844c3e-0751-eb11-a813-000d3a9bbaba,100,388439,49
499f6c40-0751-eb11-a813-000d3a1130f5,100,343132,49
e38bbd87-1d51-eb11-a813-000d3a9a17cb,100,38212,32
65aabb85-1d51-eb11-a813-000d3a113368,100,223152,32
d9e8182a-2551-eb11-a813-000d3a98462d,100,388638,790
1296ccd7-2851-eb11-a813-000d3a8ff3da,100,388638,790
d7d5a75e-4651-eb11-a813-000d3a8ff3da,100,388434,49
500d549d-aa51-eb11-a813-000d3a9a17cb,100,388780,153
79ecbdcf-cd51-eb11-a813-000d3a9a17cb,100,300000,153
8b45bcd3-cd51-eb11-a813-000d3a9bbaba,100,299964,153
4de531d6-cd51-eb11-a813-0022481ed81f,100,242562,153
91e7b6d9-cd51-eb11-a813-000d3a9bbaba,100,37021,153
551485df-cd51-eb11-a813-000d3a8ff3da,100,377474,153
cefdb2f8-cd51-eb11-a813-000d3a9bbaba,100,377501,153
5da25ef9-cd51-eb11-a813-000d3a1a53ff,100,377545,153
cfe5d8fa-cd51-eb11-a813-000d3a98462d,100,377515,153
80d098e5-cc52-eb11-a812-0022481ed81f,90,305092,51
767d3076-cf52-eb11-a812-000d3a98462d,100,305092,153
74f8b827-1754-eb11-a812-000d3a113368,100,355031,150
92ea58ac-4254-eb11-a812-000d3a9bbaba,90,371137,153
c562d6f2-c554-eb11-a812-000d3a8ff3da,90,275613,51
8057d2f1-c554-eb11-a812-000d3a113368,100,361675,51
